tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_player_one,team_one_player_two,team_two_player_one,team_two_player_two,team_one_player_one_nationality,team_one_player_two_nationality,team_two_player_one_nationality,team_two_player_two_nationality,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
Syed Modi International Badminton Championships 2018,Lucknow,India,22-11-2018,HSBC BWF World Tour Super 300,XD,Round of 16,1,3,False,21-19,18-21,21-15,Rinov Rivaldy,Pitha Haningtyas Mentari,Dhruv Kapila,Dhruv Kapila,INA,INA,IND,IND,60,55,7,4,6,1,4,3,2,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '12-9', '12-10', '13-10', '13-11', '14-11', '14-12', '14-13', '15-13', '16-13', '16-14', '17-14', '18-14', '18-15', '18-16', '19-16', '19-17', '19-18', '20-18', '20-19', '21-19']",4.0,4.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '7-6', '7-7', '8-7', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '12-11', '12-12', '12-13', '13-13', '14-13', '15-13', '16-13', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '17-19', '18-19', '18-20', '18-21']",7.0,3.0,4.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '8-4', '9-4', '9-5', '10-5', '11-5', '12-5', '13-5', '14-5', '14-6', '15-6', '15-7', '15-8', '16-8', '16-9', '16-10', '17-10', '17-11', '18-11', '19-11', '19-12', '20-12', '20-13', '20-14', '20-15', '21-15']"
Syed Modi International Badminton Championships 2018,Lucknow,India,22-11-2018,HSBC BWF World Tour Super 300,XD,Round of 16,1,2,False,22-20,21-10,,Xiangyu Ren,Chaomin Zhou,Kai Lu,Kai Lu,CHN,CHN,CHN,CHN,43,30,10,3,5,0,5,3,4,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '8-7', '9-7', '10-7', '11-7', '12-7', '13-7', '13-8', '13-9', '13-10', '14-10', '15-10', '15-11', '15-12', '15-13', '16-13', '17-13', '17-14', '18-14', '18-15', '18-16', '18-17', '19-17', '20-17', '20-18', '20-19', '20-20', '21-20', '22-20']",10.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1', '9-1', '10-1', '10-2', '11-2', '11-3', '12-3', '13-3', '13-4', '14-4', '15-4', '15-5', '16-5', '17-5', '17-6', '18-6', '18-7', '18-8', '19-8', '19-9', '19-10', '20-10', '21-10']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,22-11-2018,HSBC BWF World Tour Super 300,XD,Round of 16,1,3,False,21-10,17-21,21-10,B. Sumeeth Reddy,Pooja Dandu,Rohan Kapoor,Rohan Kapoor,IND,IND,IND,IND,59,41,8,4,4,1,5,2,3,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '7-2', '8-2', '8-3', '9-3', '10-3', '10-4', '11-4', '12-4', '13-4', '14-4', '15-4', '15-5', '16-5', '16-6', '17-6', '17-7', '17-8', '18-8', '19-8', '20-8', '20-9', '20-10', '21-10']",4.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '5-6', '5-7', '6-7', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '8-12', '8-13', '9-13', '10-13', '10-14', '11-14', '11-15', '12-15', '12-16', '12-17', '13-17', '13-18', '14-18', '15-18', '16-18', '17-18', '17-19', '17-20', '17-21']",8.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1', '9-1', '10-1', '10-2', '10-3', '10-4', '11-4', '12-4', '12-5', '13-5', '14-5', '14-6', '14-7', '15-7', '16-7', '16-8', '16-9', '17-9', '18-9', '18-10', '19-10', '20-10', '21-10']"
Syed Modi International Badminton Championships 2018,Lucknow,India,22-11-2018,HSBC BWF World Tour Super 300,XD,Round of 16,2,2,False,14-21,17-21,,Rodion Alimov,Alina Davletova,Nipitphon Phuangphuapet,Nipitphon Phuangphuapet,RUS,RUS,THA,THA,31,42,3,6,0,2,2,4,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '7-9', '7-10', '7-11', '8-11', '9-11', '9-12', '9-13', '10-13', '10-14', '10-15', '11-15', '12-15', '12-16', '12-17', '13-17', '14-17', '14-18', '14-19', '14-20', '14-21']",3.0,3.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '7-8', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '10-12', '10-13', '11-13', '12-13', '13-13', '13-14', '14-14', '14-15', '15-15', '15-16', '15-17', '15-18', '16-18', '16-19', '17-19', '17-20', '17-21']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,22-11-2018,HSBC BWF World Tour Super 300,XD,Round of 16,1,3,False,16-21,21-17,21-19,Xuanyi Ou,Xueying Feng,Evgenij Dremin,Evgenij Dremin,CHN,CHN,RUS,RUS,58,57,5,6,10,1,5,4,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '5-9', '6-9', '7-9', '8-9', '9-9', '9-10', '9-11', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '14-13', '14-14', '14-15', '15-15', '15-16', '15-17', '16-17', '16-18', '16-19', '16-20', '16-21']",5.0,4.0,3.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '9-4', '9-5', '10-5', '10-6', '11-6', '12-6', '12-7', '13-7', '13-8', '13-9', '14-9', '14-10', '14-11', '14-12', '14-13', '15-13', '16-13', '17-13', '17-14', '18-14', '18-15', '19-15', '20-15', '20-16', '20-17', '21-17']",4.0,6.0,7.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '8-4', '8-5', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '13-8', '13-9', '13-10', '13-11', '14-11', '15-11', '15-12', '16-12', '17-12', '18-12', '18-13', '19-13', '20-13', '20-14', '20-15', '20-16', '20-17', '20-18', '20-19', '21-19']"
Syed Modi International Badminton Championships 2018,Lucknow,India,22-11-2018,HSBC BWF World Tour Super 300,XD,Round of 16,2,3,False,21-12,14-21,15-21,Shivam Sharma,Poorvisha S Ram,Satwiksairaj Rankireddy,Satwiksairaj Rankireddy,IND,IND,IND,IND,50,54,5,8,2,4,5,2,2,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '7-4', '8-4', '9-4', '10-4', '10-5', '11-5', '12-5', '12-6', '13-6', '14-6', '14-7', '15-7', '16-7', '16-8', '17-8', '18-8', '18-9', '18-10', '19-10', '19-11', '20-11', '20-12', '21-12']",2.0,5.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '3-7', '4-7', '4-8', '4-9', '4-10', '5-10', '6-10', '6-11', '6-12', '7-12', '7-13', '8-13', '8-14', '9-14', '9-15', '10-15', '10-16', '11-16', '11-17', '12-17', '12-18', '13-18', '13-19', '14-19', '14-20', '14-21']",3.0,8.0,0.0,3.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '2-6', '2-7', '2-8', '2-9', '3-9', '3-10', '3-11', '3-12', '4-12', '5-12', '5-13', '6-13', '7-13', '7-14', '7-15', '8-15', '9-15', '10-15', '10-16', '11-16', '12-16', '12-17', '12-18', '12-19', '13-19', '13-20', '14-20', '15-20', '15-21']"
Syed Modi International Badminton Championships 2018,Lucknow,India,22-11-2018,HSBC BWF World Tour Super 300,XD,Round of 16,1,2,False,21-7,21-16,,Ronald Ronald,Annisa Saufika,Arjun M.R.,Arjun M.R.,INA,INA,IND,IND,42,23,7,5,3,0,7,2,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '6-1', '7-1', '7-2', '8-2', '9-2', '10-2', '11-2', '12-2', '13-2', '14-2', '14-3', '14-4', '15-4', '16-4', '17-4', '18-4', '18-5', '18-6', '19-6', '20-6', '20-7', '21-7']",6.0,5.0,1.0,0.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '3-6', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '7-9', '7-10', '7-11', '8-11', '9-11', '9-12', '10-12', '11-12', '12-12', '13-12', '14-12', '15-12', '15-13', '16-13', '16-14', '17-14', '17-15', '17-16', '18-16', '19-16', '20-16', '21-16']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,23-11-2018,HSBC BWF World Tour Super 300,XD,Quarter final,1,3,False,20-22,21-17,21-11,Satwiksairaj Rankireddy,Ashwini Ponnappa,Ronald Ronald,Ronald Ronald,IND,IND,INA,INA,62,50,5,4,5,1,3,4,2,1,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '11-11', '12-11', '13-11', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '18-16', '19-16', '19-17', '19-18', '20-18', '20-19', '20-20', '20-21', '20-22']",3.0,4.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '2-6', '3-6', '4-6', '4-7', '5-7', '5-8', '6-8', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '11-10', '12-10', '12-11', '13-11', '14-11', '15-11', '15-12', '15-13', '16-13', '17-13', '17-14', '18-14', '18-15', '18-16', '18-17', '19-17', '20-17', '21-17']",5.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '6-3', '7-3', '7-4', '8-4', '9-4', '10-4', '11-4', '11-5', '12-5', '13-5', '13-6', '13-7', '13-8', '14-8', '15-8', '16-8', '17-8', '18-8', '18-9', '19-9', '19-10', '20-10', '20-11', '21-11']"
Syed Modi International Badminton Championships 2018,Lucknow,India,23-11-2018,HSBC BWF World Tour Super 300,XD,Quarter final,1,3,False,21-18,16-21,21-19,Rinov Rivaldy,Pitha Haningtyas Mentari,B. Sumeeth Reddy,B. Sumeeth Reddy,INA,INA,IND,IND,58,58,5,5,3,2,5,4,2,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '5-5', '6-5', '7-5', '7-6', '7-7', '8-7', '9-7', '10-7', '11-7', '12-7', '12-8', '13-8', '13-9', '14-9', '15-9', '15-10', '15-11', '16-11', '17-11', '17-12', '18-12', '18-13', '18-14', '18-15', '18-16', '19-16', '19-17', '20-17', '20-18', '21-18']",2.0,5.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '10-10', '10-11', '10-12', '10-13', '11-13', '12-13', '12-14', '13-14', '14-14', '14-15', '15-15', '15-16', '15-17', '15-18', '15-19', '15-20', '16-20', '16-21']",3.0,3.0,1.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '14-15', '15-15', '15-16', '16-16', '16-17', '16-18', '17-18', '18-18', '18-19', '19-19', '20-19', '21-19']"
Syed Modi International Badminton Championships 2018,Lucknow,India,23-11-2018,HSBC BWF World Tour Super 300,XD,Quarter final,2,3,False,21-19,18-21,12-21,Xiangyu Ren,Chaomin Zhou,Alfian Eko Prasetya,Alfian Eko Prasetya,CHN,CHN,INA,INA,51,61,8,5,1,3,8,5,1,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '4-3', '4-4', '4-5', '4-6', '5-6', '5-7', '5-8', '5-9', '6-9', '6-10', '6-11', '6-12', '7-12', '8-12', '8-13', '8-14', '9-14', '9-15', '10-15', '11-15', '12-15', '13-15', '14-15', '15-15', '16-15', '17-15', '17-16', '17-17', '18-17', '19-17', '19-18', '19-19', '20-19', '21-19']",5.0,5.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '10-12', '10-13', '11-13', '12-13', '13-13', '14-13', '15-13', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '17-19', '17-20', '18-20', '18-21']",4.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '2-7', '3-7', '3-8', '4-8', '4-9', '4-10', '5-10', '5-11', '6-11', '6-12', '6-13', '6-14', '7-14', '8-14', '9-14', '10-14', '10-15', '11-15', '11-16', '11-17', '11-18', '11-19', '12-19', '12-20', '12-21']"
Syed Modi International Badminton Championships 2018,Lucknow,India,23-11-2018,HSBC BWF World Tour Super 300,XD,Quarter final,2,2,False,16-21,12-21,,Nipitphon Phuangphuapet,Savitree Amitrapai,Xuanyi Ou,Xuanyi Ou,THA,THA,CHN,CHN,28,42,4,6,0,4,4,5,0,3,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '2-7', '3-7', '3-8', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '6-12', '7-12', '7-13', '7-14', '8-14', '8-15', '8-16', '9-16', '10-16', '11-16', '12-16', '12-17', '12-18', '13-18', '14-18', '14-19', '14-20', '15-20', '16-20', '16-21']",3.0,6.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '2-6', '2-7', '3-7', '4-7', '5-7', '5-8', '5-9', '6-9', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '10-12', '11-12', '11-13', '11-14', '11-15', '12-15', '12-16', '12-17', '12-18', '12-19', '12-20', '12-21']",,,,,[]
Syed Modi International Badminton Championships 2018,Lucknow,India,24-11-2018,HSBC BWF World Tour Super 300,XD,Semi final,2,3,False,12-21,21-18,19-21,Satwiksairaj Rankireddy,Ashwini Ponnappa,Xuanyi Ou,Xuanyi Ou,IND,IND,CHN,CHN,52,60,3,5,2,2,2,4,0,1,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '5-8', '5-9', '5-10', '6-10', '6-11', '7-11', '7-12', '7-13', '7-14', '8-14', '8-15', '9-15', '9-16', '10-16', '11-16', '11-17', '11-18', '12-18', '12-19', '12-20', '12-21']",3.0,4.0,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '7-9', '8-9', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '15-15', '16-15', '17-15', '17-16', '18-16', '19-16', '19-17', '20-17', '20-18', '21-18']",3.0,3.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '9-10', '9-11', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '15-15', '15-16', '16-16', '16-17', '17-17', '17-18', '17-19', '18-19', '19-19', '19-20', '19-21']"
Syed Modi International Badminton Championships 2018,Lucknow,India,24-11-2018,HSBC BWF World Tour Super 300,XD,Semi final,2,3,False,21-7,13-21,14-21,Alfian Eko Prasetya,Marsheilla Gischa Islami,Rinov Rivaldy,Rinov Rivaldy,INA,INA,INA,INA,48,49,6,7,1,3,6,1,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '8-4', '9-4', '10-4', '11-4', '12-4', '12-5', '13-5', '14-5', '14-6', '15-6', '16-6', '16-7', '17-7', '18-7', '19-7', '20-7', '21-7']",2.0,3.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '3-7', '4-7', '4-8', '4-9', '4-10', '5-10', '5-11', '5-12', '5-13', '6-13', '6-14', '7-14', '8-14', '8-15', '9-15', '10-15', '10-16', '10-17', '11-17', '12-17', '12-18', '12-19', '13-19', '13-20', '13-21']",3.0,5.0,0.0,2.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '2-7', '2-8', '2-9', '2-10', '3-10', '4-10', '5-10', '5-11', '6-11', '6-12', '6-13', '7-13', '8-13', '8-14', '8-15', '9-15', '10-15', '10-16', '11-16', '11-17', '12-17', '12-18', '13-18', '13-19', '13-20', '14-20', '14-21']"
Syed Modi International Badminton Championships 2018,Lucknow,India,25-11-2018,HSBC BWF World Tour Super 300,XD,Final,2,2,False,20-22,10-21,,Rinov Rivaldy,Pitha Haningtyas Mentari,Xuanyi Ou,Xuanyi Ou,INA,INA,CHN,CHN,30,43,3,8,0,5,3,5,0,4,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '5-7', '6-7', '6-8', '6-9', '7-9', '8-9', '8-10', '8-11', '8-12', '8-13', '8-14', '9-14', '10-14', '10-15', '10-16', '11-16', '12-16', '13-16', '13-17', '13-18', '14-18', '15-18', '16-18', '16-19', '17-19', '17-20', '18-20', '19-20', '20-20', '20-21', '20-22']",3.0,8.0,0.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '4-3', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '5-11', '6-11', '6-12', '6-13', '7-13', '8-13', '8-14', '8-15', '8-16', '8-17', '9-17', '10-17', '10-18', '10-19', '10-20', '10-21']",,,,,[]
Scottish Open 2018,Glasgow,Scotland,21-11-2018,BWF Tour Super 100,XD,Qualification round of 16,2,2,False,17-21,13-21,,Sam Parsons,Evie Burbidge,Peter Kaesbauer,Peter Kaesbauer,ENG,ENG,GER,GER,30,42,3,4,0,3,3,3,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '4-8', '4-9', '5-9', '5-10', '6-10', '6-11', '6-12', '7-12', '8-12', '8-13', '8-14', '9-14', '10-14', '10-15', '10-16', '11-16', '12-16', '13-16', '13-17', '14-17', '14-18', '15-18', '16-18', '17-18', '17-19', '17-20', '17-21']",3.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '5-8', '5-9', '6-9', '6-10', '6-11', '6-12', '7-12', '7-13', '7-14', '7-15', '8-15', '9-15', '10-15', '10-16', '10-17', '11-17', '11-18', '12-18', '12-19', '12-20', '13-20', '13-21']",,,,,[]
Scottish Open 2018,Glasgow,Scotland,21-11-2018,BWF Tour Super 100,XD,Qualification round of 16,1,2,False,21-16,21-15,,Steven Stallwood,Lizzie Tolman,Martin Drabble,Martin Drabble,ENG,ENG,ENG,ENG,42,31,4,4,3,0,3,4,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '10-8', '11-8', '11-9', '12-9', '12-10', '13-10', '14-10', '14-11', '15-11', '16-11', '16-12', '17-12', '18-12', '19-12', '19-13', '19-14', '19-15', '19-16', '20-16', '21-16']",4.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '9-6', '10-6', '11-6', '11-7', '12-7', '12-8', '13-8', '13-9', '14-9', '14-10', '14-11', '14-12', '15-12', '16-12', '16-13', '17-13', '17-14', '18-14', '19-14', '20-14', '20-15', '21-15']",,,,,[]
Scottish Open 2018,Glasgow,Scotland,21-11-2018,BWF Tour Super 100,XD,Qualification round of 16,1,3,False,17-21,21-15,21-15,Matthew Clare,Victoria Williams,Daniel Hess,Daniel Hess,ENG,ENG,GER,GER,59,51,8,5,3,1,4,5,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '6-5', '7-5', '8-5', '8-6', '8-7', '9-7', '10-7', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '14-12', '14-13', '14-14', '14-15', '14-16', '14-17', '15-17', '15-18', '15-19', '16-19', '17-19', '17-20', '17-21']",8.0,5.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '3-6', '4-6', '4-7', '5-7', '6-7', '6-8', '7-8', '8-8', '8-9', '8-10', '8-11', '9-11', '9-12', '9-13', '10-13', '10-14', '11-14', '12-14', '13-14', '14-14', '15-14', '16-14', '17-14', '18-14', '18-15', '19-15', '20-15', '21-15']",6.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '8-7', '9-7', '9-8', '10-8', '11-8', '11-9', '11-10', '11-11', '12-11', '13-11', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '17-14', '18-14', '19-14', '20-14', '20-15', '21-15']"
Scottish Open 2018,Glasgow,Scotland,21-11-2018,BWF Tour Super 100,XD,Qualification round of 16,1,2,False,21-19,21-17,,Brandon Zhi Hao Yap,Sian Kelly,Paul Reynolds,Paul Reynolds,ENG,ENG,IRL,IRL,42,36,8,5,5,0,3,3,2,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '7-9', '7-10', '8-10', '8-11', '9-11', '9-12', '10-12', '10-13', '11-13', '12-13', '13-13', '13-14', '13-15', '14-15', '15-15', '16-15', '16-16', '17-16', '17-17', '17-18', '18-18', '19-18', '20-18', '20-19', '21-19']",8.0,5.0,3.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '4-6', '4-7', '5-7', '5-8', '5-9', '6-9', '6-10', '6-11', '7-11', '7-12', '8-12', '9-12', '10-12', '11-12', '12-12', '13-12', '14-12', '15-12', '15-13', '15-14', '16-14', '17-14', '17-15', '18-15', '19-15', '20-15', '20-16', '20-17', '21-17']",,,,,[]
Scottish Open 2018,Glasgow,Scotland,21-11-2018,BWF Tour Super 100,XD,Qualification round of 16,2,3,False,24-22,21-23,17-21,Gaetan Mittelheisser,Lea Palermo,Tom Wolfenden,Tom Wolfenden,FRA,FRA,ENG,ENG,62,66,4,7,4,7,3,7,4,1,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10', '5-10', '5-11', '6-11', '7-11', '7-12', '8-12', '9-12', '9-13', '10-13', '11-13', '11-14', '12-14', '12-15', '13-15', '14-15', '15-15', '15-16', '16-16', '17-16', '17-17', '18-17', '18-18', '19-18', '20-18', '20-19', '20-20', '20-21', '21-21', '22-21', '22-22', '23-22', '24-22']",4.0,7.0,0.0,4.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '1-7', '1-8', '1-9', '2-9', '3-9', '3-10', '3-11', '4-11', '4-12', '5-12', '6-12', '6-13', '7-13', '7-14', '8-14', '9-14', '10-14', '11-14', '11-15', '11-16', '12-16', '13-16', '14-16', '14-17', '15-17', '15-18', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '20-21', '21-21', '21-22', '21-23']",2.0,4.0,0.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '7-5', '8-5', '8-6', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '16-16', '16-17', '16-18', '16-19', '16-20', '17-20', '17-21']"
Scottish Open 2018,Glasgow,Scotland,21-11-2018,BWF Tour Super 100,XD,Qualification round of 16,2,3,False,9-21,21-17,14-21,Vinson Chiu,Angela Zhang,Max Flynn,Max Flynn,USA,USA,ENG,ENG,44,59,6,6,1,2,2,6,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '2-5', '2-6', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '6-12', '7-12', '7-13', '7-14', '7-15', '7-16', '7-17', '7-18', '8-18', '9-18', '9-19', '9-20', '9-21']",6.0,4.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '4-6', '5-6', '6-6', '7-6', '8-6', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '11-10', '12-10', '12-11', '13-11', '13-12', '13-13', '13-14', '14-14', '15-14', '16-14', '17-14', '18-14', '19-14', '19-15', '19-16', '19-17', '20-17', '21-17']",3.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '5-6', '6-6', '7-6', '7-7', '8-7', '8-8', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '10-13', '10-14', '11-14', '11-15', '12-15', '12-16', '12-17', '13-17', '14-17', '14-18', '14-19', '14-20', '14-21']"
