tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_player_one,team_one_player_two,team_two_player_one,team_two_player_two,team_one_player_one_nationality,team_one_player_two_nationality,team_two_player_one_nationality,team_two_player_two_nationality,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
YONEX French Open 2019,PARIS,France,24-10-2019,HSBC BWF World Tour Super 750,MD,Round of 16,2,2,False,20-22,15-21,,Ben Lane,Sean Vendy,Jun Hui Li,Jun Hui Li,ENG,ENG,CHN,CHN,35,43,5,10,5,5,5,7,5,1,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '7-2', '8-2', '9-2', '9-3', '9-4', '9-5', '10-5', '10-6', '11-6', '11-7', '12-7', '13-7', '13-8', '13-9', '13-10', '14-10', '14-11', '14-12', '15-12', '16-12', '17-12', '17-13', '18-13', '18-14', '19-14', '19-15', '20-15', '20-16', '20-17', '20-18', '20-19', '20-20', '20-21', '20-22']",3.0,3.0,0.0,4.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '2-6', '3-6', '4-6', '5-6', '5-7', '5-8', '5-9', '6-9', '6-10', '7-10', '7-11', '8-11', '8-12', '8-13', '8-14', '9-14', '10-14', '10-15', '10-16', '11-16', '11-17', '11-18', '12-18', '12-19', '12-20', '13-20', '14-20', '15-20', '15-21']",,,,,[]
YONEX French Open 2019,PARIS,France,25-10-2019,HSBC BWF World Tour Super 750,MD,Quarter final,1,2,False,23-21,21-14,,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,Cheng Kai Han,Cheng Kai Han,INA,INA,CHN,CHN,44,35,4,5,2,2,4,4,1,2,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '4-9', '5-9', '6-9', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '11-13', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '15-17', '15-18', '16-18', '17-18', '18-18', '19-18', '19-19', '19-20', '20-20', '20-21', '21-21', '22-21', '23-21']",4.0,5.0,1.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '2-5', '2-6', '2-7', '3-7', '3-8', '4-8', '5-8', '6-8', '6-9', '7-9', '8-9', '8-10', '9-10', '10-10', '11-10', '12-10', '12-11', '13-11', '14-11', '15-11', '15-12', '15-13', '16-13', '17-13', '18-13', '18-14', '19-14', '20-14', '21-14']",,,,,[]
YONEX French Open 2019,PARIS,France,25-10-2019,HSBC BWF World Tour Super 750,MD,Quarter final,2,2,False,13-21,20-22,,Kim Astrup,Anders Skaarup Rasmussen,Satwiksairaj Rankireddy,Satwiksairaj Rankireddy,DEN,DEN,IND,IND,33,43,4,4,1,3,2,4,0,2,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '5-7', '5-8', '6-8', '6-9', '6-10', '6-11', '7-11', '8-11', '8-12', '8-13', '9-13', '10-13', '10-14', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '12-19', '12-20', '13-20', '13-21']",4.0,4.0,1.0,1.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '4-3', '5-3', '5-4', '6-4', '6-5', '7-5', '8-5', '8-6', '9-6', '9-7', '9-8', '9-9', '10-9', '10-10', '10-11', '10-12', '10-13', '11-13', '11-14', '12-14', '12-15', '12-16', '13-16', '14-16', '15-16', '16-16', '16-17', '17-17', '18-17', '18-18', '19-18', '19-19', '20-19', '20-20', '20-21', '20-22']",,,,,[]
YONEX French Open 2019,PARIS,France,25-10-2019,HSBC BWF World Tour Super 750,MD,Quarter final,1,3,False,21-12,18-21,21-9,Hiroyuki Endo,Yuta Watanabe,Jun Hui Li,Jun Hui Li,JPN,JPN,CHN,CHN,60,42,7,5,5,2,7,3,4,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '11-8', '12-8', '13-8', '13-9', '14-9', '15-9', '16-9', '17-9', '18-9', '19-9', '20-9', '20-10', '20-11', '20-12', '21-12']",3.0,5.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '8-11', '8-12', '8-13', '9-13', '9-14', '10-14', '11-14', '11-15', '12-15', '12-16', '13-16', '14-16', '14-17', '14-18', '14-19', '15-19', '16-19', '17-19', '17-20', '18-20', '18-21']",7.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '7-2', '8-2', '8-3', '9-3', '9-4', '9-5', '10-5', '10-6', '11-6', '12-6', '13-6', '14-6', '15-6', '15-7', '15-8', '15-9', '16-9', '17-9', '18-9', '19-9', '20-9', '21-9']"
YONEX French Open 2019,PARIS,France,25-10-2019,HSBC BWF World Tour Super 750,MD,Quarter final,2,2,False,14-21,15-21,,Takeshi Kamura,Keigo Sonoda,Min Chun Liao,Min Chun Liao,JPN,JPN,TPE,TPE,29,42,5,6,0,3,5,6,0,2,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '2-6', '3-6', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '9-7', '9-8', '9-9', '9-10', '9-11', '9-12', '10-12', '10-13', '11-13', '12-13', '12-14', '12-15', '12-16', '12-17', '12-18', '12-19', '13-19', '13-20', '14-20', '14-21']",2.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '4-5', '5-5', '6-5', '6-6', '7-6', '8-6', '8-7', '8-8', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '10-13', '10-14', '11-14', '12-14', '12-15', '13-15', '13-16', '14-16', '14-17', '15-17', '15-18', '15-19', '15-20', '15-21']",,,,,[]
YONEX French Open 2019,PARIS,France,26-10-2019,HSBC BWF World Tour Super 750,MD,Semi final,1,2,False,21-18,23-21,,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,Min Chun Liao,Min Chun Liao,INA,INA,TPE,TPE,44,39,4,6,3,2,4,6,2,0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '4-3', '4-4', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '7-9', '8-9', '9-9', '9-10', '10-10', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '15-15', '16-15', '17-15', '18-15', '18-16', '19-16', '19-17', '20-17', '20-18', '21-18']",4.0,4.0,1.0,2.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '6-5', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '15-14', '16-14', '17-14', '18-14', '18-15', '18-16', '19-16', '19-17', '19-18', '19-19', '19-20', '20-20', '20-21', '21-21', '22-21', '23-21']",,,,,[]
YONEX French Open 2019,PARIS,France,26-10-2019,HSBC BWF World Tour Super 750,MD,Semi final,2,2,False,11-21,23-25,,Hiroyuki Endo,Yuta Watanabe,Satwiksairaj Rankireddy,Satwiksairaj Rankireddy,JPN,JPN,IND,IND,34,46,3,6,1,6,2,4,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '5-11', '6-11', '7-11', '7-12', '7-13', '8-13', '8-14', '8-15', '9-15', '9-16', '9-17', '9-18', '9-19', '10-19', '11-19', '11-20', '11-21']",3.0,6.0,1.0,5.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '4-2', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '8-5', '8-6', '8-7', '8-8', '8-9', '8-10', '8-11', '9-11', '9-12', '10-12', '11-12', '11-13', '12-13', '12-14', '13-14', '14-14', '15-14', '15-15', '15-16', '15-17', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '20-21', '21-21', '21-22', '22-22', '23-22', '23-23', '23-24', '23-25']",,,,,[]
YONEX French Open 2019,PARIS,France,27-10-2019,HSBC BWF World Tour Super 750,MD,Final,1,2,False,21-18,21-16,,Marcus Fernaldi Gideon,Kevin Sanjaya Sukamuljo,Satwiksairaj Rankireddy,Satwiksairaj Rankireddy,INA,INA,IND,IND,42,34,5,3,3,0,5,3,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '6-1', '7-1', '7-2', '8-2', '8-3', '8-4', '9-4', '9-5', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '12-9', '13-9', '13-10', '14-10', '14-11', '14-12', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '17-16', '17-17', '18-17', '19-17', '20-17', '20-18', '21-18']",4.0,3.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '6-4', '6-5', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '13-12', '14-12', '15-12', '16-12', '16-13', '17-13', '18-13', '18-14', '18-15', '19-15', '19-16', '20-16', '21-16']",,,,,[]
Macau Open 2019,Macau,Macau China,29-10-2019,HSBC BWF World Tour Super 300,MD,Qualification quarter final,2,3,False,15-21,21-14,12-21,Lai Yin Chung,Ka Yau Leung,Muhammad Syawal Mohd Ismail,Muhammad Syawal Mohd Ismail,AUS,AUS,MAS,MAS,48,56,3,5,1,4,2,4,0,3,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '3-7', '3-8', '4-8', '4-9', '4-10', '4-11', '4-12', '5-12', '6-12', '6-13', '7-13', '7-14', '8-14', '8-15', '8-16', '9-16', '9-17', '9-18', '10-18', '11-18', '11-19', '12-19', '13-19', '13-20', '14-20', '15-20', '15-21']",3.0,2.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '8-4', '8-5', '8-6', '9-6', '10-6', '10-7', '10-8', '11-8', '12-8', '12-9', '13-9', '13-10', '14-10', '15-10', '16-10', '16-11', '17-11', '18-11', '18-12', '19-12', '19-13', '19-14', '20-14', '21-14']",3.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '2-7', '3-7', '3-8', '3-9', '3-10', '3-11', '3-12', '4-12', '5-12', '6-12', '6-13', '6-14', '7-14', '8-14', '8-15', '9-15', '9-16', '10-16', '10-17', '11-17', '11-18', '12-18', '12-19', '12-20', '12-21']"
Macau Open 2019,Macau,Macau China,29-10-2019,HSBC BWF World Tour Super 300,MD,Qualification quarter final,1,2,False,21-10,21-10,,Yee Jun Chang,Kai Wun Tee,Jeffrey Lam,Jeffrey Lam,MAS,MAS,CAN,CAN,42,20,6,2,2,0,6,2,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '9-5', '9-6', '10-6', '11-6', '12-6', '13-6', '14-6', '15-6', '15-7', '15-8', '16-8', '16-9', '17-9', '18-9', '19-9', '19-10', '20-10', '21-10']",6.0,2.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '10-4', '11-4', '11-5', '12-5', '13-5', '13-6', '14-6', '14-7', '15-7', '15-8', '16-8', '17-8', '18-8', '19-8', '19-9', '19-10', '20-10', '21-10']",,,,,[]
Macau Open 2019,Macau,Macau China,29-10-2019,HSBC BWF World Tour Super 300,MD,Qualification quarter final,2,3,False,21-13,7-21,14-21,Hin Long Chow,Chun Lai Lee,Sheng Mu Lee,Sheng Mu Lee,HKG,HKG,TPE,TPE,42,55,5,10,2,4,5,2,2,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '6-5', '7-5', '7-6', '7-7', '8-7', '9-7', '10-7', '11-7', '12-7', '12-8', '13-8', '13-9', '13-10', '14-10', '14-11', '15-11', '15-12', '16-12', '17-12', '18-12', '19-12', '20-12', '20-13', '21-13']",1.0,10.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '3-12', '3-13', '3-14', '3-15', '4-15', '4-16', '5-16', '5-17', '6-17', '6-18', '6-19', '6-20', '7-20', '7-21']",3.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '4-6', '4-7', '5-7', '5-8', '5-9', '6-9', '6-10', '7-10', '8-10', '8-11', '8-12', '8-13', '8-14', '9-14', '10-14', '11-14', '11-15', '11-16', '12-16', '12-17', '12-18', '12-19', '13-19', '13-20', '14-20', '14-21']"
Macau Open 2019,Macau,Macau China,29-10-2019,HSBC BWF World Tour Super 300,MD,Qualification quarter final,2,2,False,11-21,8-21,,Iok Chong Leong,Chi Chong Ng,Cheuk Him Law,Cheuk Him Law,MAC,MAC,HKG,HKG,19,42,3,8,0,3,2,4,0,2,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '5-6', '5-7', '5-8', '5-9', '6-9', '7-9', '7-10', '7-11', '7-12', '7-13', '8-13', '8-14', '8-15', '8-16', '8-17', '9-17', '9-18', '9-19', '10-19', '10-20', '11-20', '11-21']",3.0,8.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '4-5', '4-6', '4-7', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13', '5-14', '5-15', '6-15', '6-16', '6-17', '6-18', '7-18', '7-19', '8-19', '8-20', '8-21']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,0,2,True,9-21,8-11,,Bodin Isara,Maneepong Jongjit,Hee Chun Mak,Hee Chun Mak,THA,THA,HKG,HKG,17,32,4,13,0,1,2,13,0,1,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13', '5-14', '5-15', '6-15', '6-16', '6-17', '7-17', '8-17', '8-18', '9-18', '9-19', '9-20', '9-21']",4.0,4.0,0.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '5-7', '6-7', '6-8', '6-9', '7-9', '8-9', '8-10', '8-11']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,2,3,False,21-16,15-21,19-21,Tang Jie Chen,Hon Jian Choong,Min Chun Liao,Min Chun Liao,MAS,MAS,TPE,TPE,55,58,5,5,2,4,5,5,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '11-8', '11-9', '11-10', '11-11', '11-12', '12-12', '12-13', '13-13', '13-14', '14-14', '15-14', '15-15', '16-15', '17-15', '18-15', '19-15', '20-15', '20-16', '21-16']",3.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '5-4', '5-5', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '9-8', '9-9', '9-10', '9-11', '9-12', '10-12', '10-13', '11-13', '11-14', '11-15', '12-15', '12-16', '13-16', '13-17', '14-17', '14-18', '14-19', '14-20', '15-20', '15-21']",3.0,3.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '7-9', '8-9', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '14-17', '14-18', '15-18', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '19-21']"
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,2,2,False,6-21,16-21,,Chao Yu Kan,Chi-Hung Liao,Xuan Yi Ou,Xuan Yi Ou,TPE,TPE,CHN,CHN,22,42,4,7,0,6,2,7,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '2-6', '2-7', '2-8', '2-9', '2-10', '3-10', '3-11', '3-12', '3-13', '3-14', '3-15', '3-16', '3-17', '4-17', '4-18', '4-19', '5-19', '6-19', '6-20', '6-21']",4.0,4.0,0.0,5.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '4-8', '5-8', '6-8', '6-9', '6-10', '7-10', '8-10', '8-11', '8-12', '8-13', '9-13', '9-14', '10-14', '10-15', '10-16', '10-17', '10-18', '11-18', '11-19', '12-19', '12-20', '13-20', '14-20', '15-20', '16-20', '16-21']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,2,2,False,14-21,14-21,,Vasantha Kumar Hanumaiah Ranganatha,Ashith Surya,Chia Yu Lin,Chia Yu Lin,IND,IND,TPE,TPE,28,42,6,6,0,2,2,3,0,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '2-5', '2-6', '2-7', '3-7', '3-8', '4-8', '4-9', '5-9', '5-10', '6-10', '6-11', '6-12', '7-12', '8-12', '8-13', '8-14', '9-14', '10-14', '10-15', '11-15', '12-15', '12-16', '13-16', '13-17', '13-18', '13-19', '14-19', '14-20', '14-21']",6.0,6.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '4-5', '5-5', '6-5', '7-5', '8-5', '9-5', '10-5', '10-6', '10-7', '10-8', '10-9', '10-10', '10-11', '11-11', '11-12', '11-13', '11-14', '11-15', '11-16', '12-16', '12-17', '13-17', '13-18', '14-18', '14-19', '14-20', '14-21']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,2,2,False,5-21,2-21,,Muhammad Syawal Mohd Ismail,Chen Wai Ng,Nipitphon Phuangphuapet,Nipitphon Phuangphuapet,MAS,MAS,THA,THA,7,42,2,12,0,4,2,9,0,2,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '1-8', '2-8', '3-8', '3-9', '3-10', '3-11', '3-12', '3-13', '3-14', '3-15', '3-16', '3-17', '4-17', '4-18', '4-19', '4-20', '5-20', '5-21']",1.0,12.0,0.0,2.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '0-8', '1-8', '1-9', '1-10', '1-11', '1-12', '1-13', '1-14', '1-15', '1-16', '1-17', '1-18', '1-19', '1-20', '2-20', '2-21']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,2,2,False,10-21,8-21,,Kar Lung Chun,Farouk Mohammed Hassan,Simon Wing Hang Leung,Simon Wing Hang Leung,ENG,ENG,AUS,AUS,18,42,2,5,0,2,2,4,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '5-11', '6-11', '6-12', '6-13', '6-14', '7-14', '7-15', '7-16', '7-17', '7-18', '8-18', '8-19', '9-19', '10-19', '10-20', '10-21']",2.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '5-13', '5-14', '5-15', '6-15', '6-16', '6-17', '7-17', '7-18', '8-18', '8-19', '8-20', '8-21']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,2,2,False,17-21,16-21,,Yonny Chung,Chun Hei Tam,Kai Xiang Huang,Kai Xiang Huang,HKG,HKG,CHN,CHN,33,42,4,6,0,4,4,5,0,2,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '3-10', '4-10', '5-10', '6-10', '6-11', '6-12', '6-13', '7-13', '7-14', '8-14', '8-15', '9-15', '9-16', '9-17', '10-17', '11-17', '12-17', '12-18', '13-18', '14-18', '15-18', '16-18', '16-19', '16-20', '17-20', '17-21']",3.0,6.0,0.0,2.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '3-3', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '6-8', '6-9', '6-10', '7-10', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '10-14', '11-14', '11-15', '12-15', '12-16', '13-16', '13-17', '13-18', '14-18', '15-18', '15-19', '15-20', '16-20', '16-21']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,21-12,21-16,,Min Hyuk Kang,Jae Hwan Kim,Cheuk Him Law,Cheuk Him Law,KOR,KOR,HKG,HKG,42,28,6,4,2,0,4,2,1,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '6-3', '7-3', '7-4', '8-4', '9-4', '10-4', '10-5', '10-6', '11-6', '12-6', '13-6', '13-7', '13-8', '14-8', '15-8', '16-8', '16-9', '16-10', '17-10', '17-11', '17-12', '18-12', '19-12', '20-12', '21-12']",3.0,4.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '6-4', '7-4', '8-4', '8-5', '9-5', '9-6', '9-7', '10-7', '10-8', '11-8', '12-8', '12-9', '13-9', '13-10', '13-11', '14-11', '15-11', '16-11', '16-12', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '19-16', '20-16', '21-16']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,2,3,False,21-23,23-21,16-21,Hang Yee Low,Eng Cheong Ng,Yang Lee,Yang Lee,MAS,MAS,TPE,TPE,60,65,8,4,6,4,8,4,4,1,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '6-9', '6-10', '7-10', '8-10', '8-11', '9-11', '9-12', '10-12', '10-13', '10-14', '10-15', '11-15', '12-15', '12-16', '12-17', '13-17', '14-17', '15-17', '16-17', '17-17', '18-17', '19-17', '20-17', '20-18', '20-19', '20-20', '21-20', '21-21', '21-22', '21-23']",3.0,3.0,2.0,2.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '12-12', '12-13', '13-13', '13-14', '14-14', '14-15', '15-15', '15-16', '15-17', '15-18', '16-18', '16-19', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '21-21', '22-21', '23-21']",4.0,3.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '5-8', '6-8', '6-9', '7-9', '7-10', '7-11', '8-11', '8-12', '9-12', '10-12', '11-12', '12-12', '12-13', '13-13', '13-14', '13-15', '14-15', '15-15', '15-16', '15-17', '15-18', '16-18', '16-19', '16-20', '16-21']"
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,21-16,21-18,,Jhe-Huei Lee,Po-Hsuan Yang,Tinn Isriyanet,Tinn Isriyanet,TPE,TPE,THA,THA,42,34,5,3,4,0,5,3,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '3-4', '4-4', '4-5', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '11-11', '11-12', '11-13', '12-13', '13-13', '14-13', '15-13', '16-13', '16-14', '17-14', '18-14', '19-14', '19-15', '20-15', '20-16', '21-16']",4.0,3.0,2.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '4-6', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '9-11', '10-11', '11-11', '11-12', '11-13', '11-14', '12-14', '13-14', '14-14', '15-14', '15-15', '16-15', '16-16', '17-16', '18-16', '19-16', '19-17', '20-17', '20-18', '21-18']",,,,,[]
Macau Open 2019,Macau,Macau China,30-10-2019,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,21-14,21-17,,Sze Fei Goh,Nur Izzuddin,Wai Lok Lam,Wai Lok Lam,MAS,MAS,HKG,HKG,42,31,4,6,2,0,4,6,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '7-2', '8-2', '8-3', '9-3', '9-4', '10-4', '11-4', '12-4', '12-5', '13-5', '14-5', '14-6', '14-7', '15-7', '16-7', '17-7', '17-8', '18-8', '19-8', '19-9', '19-10', '19-11', '19-12', '19-13', '19-14', '20-14', '21-14']",3.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '5-3', '5-4', '6-4', '7-4', '7-5', '8-5', '9-5', '9-6', '10-6', '10-7', '10-8', '11-8', '12-8', '12-9', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '16-12', '16-13', '16-14', '16-15', '17-15', '17-16', '18-16', '18-17', '19-17', '20-17', '21-17']",,,,,[]
